timestamp,ip_cliente,url,metodo,estado,bytes
2026-06-07 13:50:37,127.0.0.1,https://code.jquery.com:443/,CONNECT,permitido,36825
2026-06-07 13:50:38,127.0.0.1,https://shop.app:443/,CONNECT,permitido,5506
2026-06-07 13:50:38,127.0.0.1,https://cleverinfinite.xyz:443/,CONNECT,permitido,54320
2026-06-07 13:50:38,127.0.0.1,https://www.facebook.com:443/,CONNECT,bloqueado,0
2026-06-07 13:50:39,127.0.0.1,https://api.config-security.com:443/,CONNECT,permitido,5605
2026-06-07 13:50:39,127.0.0.1,https://static.klaviyo.com:443/,CONNECT,permitido,6278
2026-06-07 13:50:39,127.0.0.1,https://log.cookieyes.com:443/,CONNECT,permitido,4327
2026-06-07 13:50:39,127.0.0.1,https://monorail-edge.shopifysvc.com:443/,CONNECT,permitido,4650
2026-06-07 13:50:40,127.0.0.1,https://cdn-cookieyes.com:443/,CONNECT,permitido,192927
2026-06-07 13:50:40,127.0.0.1,https://cdn.shopify.com:443/,CONNECT,permitido,19253533
2026-06-07 13:50:41,127.0.0.1,https://widget.freshworks.com:443/,CONNECT,permitido,165208
2026-06-07 13:50:41,127.0.0.1,https://d1ce7ar9ygqaw4.cloudfront.net:443/,CONNECT,permitido,6607
2026-06-07 13:50:41,127.0.0.1,https://cdn.nfcube.com:443/,CONNECT,permitido,12467
2026-06-07 13:50:41,127.0.0.1,https://d1639lhkj5l89m.cloudfront.net:443/,CONNECT,permitido,10449
2026-06-07 13:50:41,127.0.0.1,https://instafeed.nfcube.com:443/,CONNECT,permitido,8385
2026-06-07 13:50:41,127.0.0.1,https://cdn.equalweb.com:443/,CONNECT,permitido,25203
2026-06-07 13:50:41,127.0.0.1,https://view.publitas.com:443/,CONNECT,permitido,135526
2026-06-07 13:50:41,127.0.0.1,https://ct.pinterest.com:443/,CONNECT,permitido,8232
2026-06-07 13:50:41,127.0.0.1,https://instafeed.nfcube.com:443/,CONNECT,permitido,5025
2026-06-07 13:50:41,127.0.0.1,https://otlp-http-production.shopifysvc.com:443/,CONNECT,permitido,5965
2026-06-07 13:50:41,127.0.0.1,https://classic.avantlink.com:443/,CONNECT,permitido,4905
2026-06-07 13:50:42,127.0.0.1,https://www.googletagmanager.com:443/,CONNECT,permitido,592662
2026-06-07 13:50:42,127.0.0.1,https://otlp-http-production.shopifysvc.com:443/,CONNECT,permitido,5444
2026-06-07 13:50:42,127.0.0.1,https://static.hotjar.com:443/,CONNECT,permitido,6672
2026-06-07 13:50:42,127.0.0.1,https://analytics.google.com:443/,CONNECT,permitido,7463
2026-06-07 13:50:42,127.0.0.1,https://googleads.g.doubleclick.net:443/,CONNECT,permitido,4856
2026-06-07 13:50:42,127.0.0.1,https://www.google-analytics.com:443/,CONNECT,permitido,28785
2026-06-07 13:50:43,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,4047
2026-06-07 13:50:43,127.0.0.1,https://www.google.co.cr:443/,CONNECT,permitido,6797
2026-06-07 13:50:43,127.0.0.1,https://stats.g.doubleclick.net:443/,CONNECT,permitido,5390
2026-06-07 13:50:43,127.0.0.1,https://bat.bing.com:443/,CONNECT,permitido,10747
2026-06-07 13:50:43,127.0.0.1,https://www.clarity.ms:443/,CONNECT,permitido,8847
2026-06-07 13:50:43,127.0.0.1,https://connect.facebook.net:443/,CONNECT,permitido,254051
2026-06-07 13:50:44,127.0.0.1,https://mpc-prod-24-s6uit34pua-uw.a.run.app:443/,CONNECT,permitido,8820
2026-06-07 13:50:44,127.0.0.1,https://scripts.clarity.ms:443/,CONNECT,permitido,31188
2026-06-07 13:50:44,127.0.0.1,https://tetas.com:443/,CONNECT,permitido,0
2026-06-07 13:50:44,127.0.0.1,https://cdn.mouseflow.com:443/,CONNECT,permitido,25991
2026-06-07 13:50:44,127.0.0.1,https://c.bing.com:443/,CONNECT,permitido,10984
2026-06-07 13:50:44,127.0.0.1,https://n.clarity.ms:443/,CONNECT,permitido,8475
2026-06-07 13:50:45,127.0.0.1,https://c.clarity.ms:443/,CONNECT,permitido,11575
2026-06-07 13:50:45,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,39808
2026-06-07 13:50:49,127.0.0.1,https://mariposa.com:443/,CONNECT,permitido,2499003
2026-06-07 13:50:50,127.0.0.1,https://bat.bing.com:443/,CONNECT,permitido,10539
2026-06-07 13:50:50,127.0.0.1,https://n.clarity.ms:443/,CONNECT,permitido,8475
2026-06-07 13:50:54,127.0.0.1,https://www.google.com:443/,CONNECT,permitido,12887
2026-06-07 13:50:56,127.0.0.1,http://porno.com/,GET,bloqueado,0
